,notreid,fungi_class
52415,154752,Fungi
52416,154763,Fungi
52417,154764,Fungi
52418,154765,Fungi
52419,154766,Fungi
52420,154767,Fungi
52421,154768,Fungi
52422,154769,Fungi
52423,154770,Fungi
52424,154771,Fungi
52425,154772,Fungi
52426,154773,Fungi
52427,154774,NotFungi
52428,154775,Fungi
52429,154776,Fungi
52430,154777,Fungi
52431,154778,Fungi
52432,154779,Fungi
52433,154786,Fungi
52434,154787,Fungi
52435,154788,Fungi
52436,154789,Fungi
52437,154795,Fungi
52438,154796,Fungi
52439,154805,Fungi
52440,154806,Fungi
52441,154831,Fungi
52442,154832,Fungi
52443,154833,Fungi
52444,154845,Fungi
52445,154846,Fungi
52446,154847,Fungi
52447,154851,Fungi
52448,154853,Fungi
52449,154854,Fungi
52450,154855,Fungi
52451,154873,Fungi
52452,154880,Fungi
52453,154881,Fungi
52454,154882,Fungi
52455,154883,Fungi
52456,154884,Fungi
52457,154885,Fungi
52458,154886,Fungi
52459,154887,Fungi
52460,154890,Fungi
52461,154891,Fungi
52462,154892,Fungi
52463,154893,Fungi
52464,154894,Fungi
52465,154897,Fungi
52466,154898,Fungi
52467,154907,Fungi
52468,154909,Fungi
52469,154915,Fungi
52470,154919,Fungi
52471,154920,Fungi
52472,154921,Fungi
52473,154922,Fungi
52474,154923,Fungi
52475,154924,Fungi
52476,154925,Fungi
52477,154927,Fungi
52478,154928,Fungi
52479,154949,Fungi
52480,154952,Fungi
52481,154953,Fungi
52482,154954,Fungi
52483,154958,Fungi
52484,154959,Fungi
52485,154960,Fungi
52486,154964,Fungi
52487,154965,Fungi
52488,154971,Fungi
52489,154972,Fungi
52490,154973,Fungi
52491,154974,Fungi
52492,154975,Fungi
52493,154976,Fungi
52494,154977,Fungi
52495,154978,Fungi
52496,154990,Fungi
52497,154991,Fungi
52498,154992,Fungi
52499,154996,Fungi
52500,154997,Fungi
52501,154998,Fungi
52502,155005,Fungi
52503,155008,Fungi
52504,155010,Fungi
52505,155011,Fungi
52506,155012,Fungi
52507,155013,Fungi
52508,155014,Fungi
52509,155015,Fungi
52510,155016,Fungi
52511,155017,Fungi
52512,155018,Fungi
52513,155020,Fungi
52514,155021,Fungi
52515,155022,Fungi
52516,155025,Fungi
52517,155026,Fungi
52518,155029,Fungi
52519,155034,Fungi
52520,155035,Fungi
52521,155036,Fungi
52522,155037,Fungi
52523,155038,Fungi
52524,155039,Fungi
52525,155040,Fungi
52526,155049,Fungi
52527,155050,Fungi
52528,155051,Fungi
52529,155055,Fungi
52530,155059,Fungi
52531,155065,Fungi
52532,155074,Fungi
52533,155075,Fungi
52534,155076,Fungi
52535,155082,Fungi
52536,155091,Fungi
52537,155092,Fungi
52538,155093,Fungi
52539,155099,Fungi
52540,155100,Fungi
52541,155114,Fungi
52542,155115,Fungi
52543,155116,Fungi
52544,155117,Fungi
52545,155124,Fungi
52546,155137,Fungi
52547,155138,Fungi
52548,155144,Fungi
52549,155145,Fungi
52550,155146,Fungi
52551,155149,Fungi
52552,155152,Fungi
52553,155153,Fungi
52554,155154,Fungi
52555,155155,Fungi
52556,155156,Fungi
52557,155157,Fungi
52558,155158,Fungi
52559,155163,Fungi
52560,155164,Fungi
52561,155171,Fungi
52562,155192,Fungi
52563,155197,Fungi
52564,155206,Fungi
52565,155207,Fungi
52566,155209,Fungi
52567,155210,Fungi
52568,155220,Fungi
52569,155221,Fungi
52570,155222,Fungi
52571,155230,Fungi
52572,155231,Fungi
52573,155232,Fungi
52574,155233,Fungi
52575,155234,Fungi
52576,155244,Fungi
52577,155245,Fungi
52578,155246,Fungi
52579,155247,Fungi
52580,155249,Fungi
52581,155250,Fungi
52582,155251,Fungi
52583,155255,Fungi
52584,155257,Fungi
52585,155258,Fungi
52586,155259,Fungi
52587,155260,Fungi
52588,155261,Fungi
52589,155265,Fungi
52590,155266,Fungi
52591,155267,Fungi
52592,155268,Fungi
52593,155269,Fungi
52594,155270,Fungi
52595,155271,Fungi
52596,155272,Fungi
52597,155273,Fungi
52598,155274,Fungi
52599,155277,Fungi
52600,155278,Fungi
52601,155279,Fungi
52602,155283,Fungi
52603,155284,Fungi
52604,155293,Fungi
52605,155294,Fungi
52606,155295,Fungi
52607,155296,Fungi
52608,155297,Fungi
52609,155298,Fungi
52610,155302,Fungi
52611,155303,Fungi
52612,155304,Fungi
52613,155305,Fungi
52614,155306,Fungi
52615,155308,Fungi
52616,155309,Fungi
52617,155310,Fungi
52618,155311,Fungi
52619,155312,Fungi
52620,155314,Fungi
52621,155315,Fungi
52622,155316,Fungi
52623,155319,Fungi
52624,155320,Fungi
52625,155321,Fungi
52626,155322,Fungi
52627,155323,Fungi
52628,155324,Fungi
52629,155325,Fungi
52630,155326,Fungi
52631,155327,Fungi
52632,155328,Fungi
52633,155334,Fungi
52634,155340,Fungi
52635,155341,Fungi
52636,155345,Fungi
52637,155346,Fungi
52638,155347,Fungi
52639,155348,Fungi
52640,155349,Fungi
52641,155350,Fungi
52642,155351,Fungi
52643,155353,Fungi
52644,155354,Fungi
52645,155355,Fungi
52646,155356,Fungi
52647,155359,Fungi
52648,155360,Fungi
52649,155365,Fungi
52650,155370,Fungi
52651,155373,Fungi
52652,155376,Fungi
52653,155385,Fungi
52654,155386,Fungi
52655,155395,Fungi
52656,155397,Fungi
52657,155398,Fungi
52658,155403,Fungi
52659,155404,Fungi
52660,155407,Fungi
52661,155412,Fungi
52662,155413,Fungi
52663,155414,Fungi
52664,155415,Fungi
52665,155418,Fungi
52666,155419,Fungi
52667,155420,Fungi
52668,155426,Fungi
52669,155431,Fungi
52670,155432,Fungi
52671,155433,Fungi
52672,155435,Fungi
52673,155439,Fungi
52674,155440,Fungi
52675,155441,Fungi
52676,155443,Fungi
52677,155444,Fungi
52678,155445,Fungi
52679,155446,Fungi
52680,155447,Fungi
52681,155448,Fungi
52682,155449,Fungi
52683,155450,Fungi
52684,155457,Fungi
52685,155461,Fungi
52686,155462,Fungi
52687,155463,Fungi
52688,155464,Fungi
52689,155468,Fungi
52690,155469,Fungi
52691,155470,Fungi
52692,155477,Fungi
52693,155478,Fungi
52694,155479,Fungi
52695,155488,Fungi
52696,155489,Fungi
52697,155491,Fungi
52698,155492,Fungi
52699,155493,Fungi
52700,155494,Fungi
52701,155506,Fungi
52702,155507,Fungi
52703,155508,Fungi
52704,155509,Fungi
52705,155510,Fungi
52706,155511,Fungi
52707,155512,Fungi
52708,155513,Fungi
52709,155514,Fungi
52710,155515,Fungi
52711,155530,Fungi
52712,155531,Fungi
52713,155540,Fungi
52714,155541,Fungi
52715,155542,Fungi
52716,155543,Fungi
52717,155544,Fungi
52718,155545,Fungi
52719,155555,Fungi
52720,155560,Fungi
52721,155562,Fungi
52722,155563,Fungi
52723,155564,Fungi
52724,155565,Fungi
52725,155566,Fungi
52726,155575,Fungi
52727,155576,Fungi
52728,155577,Fungi
52729,155578,Fungi
52730,155579,Fungi
52731,155585,Fungi
52732,155586,Fungi
52733,155587,Fungi
52734,155588,Fungi
52735,155589,Fungi
52736,155591,Fungi
52737,155595,Fungi
52738,155598,Fungi
52739,155599,Fungi
52740,155600,Fungi
52741,155605,Fungi
52742,155608,Fungi
52743,155609,Fungi
52744,155610,Fungi
52745,155611,Fungi
52746,155614,Fungi
52747,155629,Fungi
52748,155636,Fungi
52749,155643,Fungi
52750,155669,Fungi
52751,155670,Fungi
52752,155677,Fungi
52753,155678,Fungi
52754,155679,Fungi
52755,155683,Fungi
52756,155684,Fungi
52757,155686,Fungi
52758,155687,Fungi
52759,155688,Fungi
52760,155689,Fungi
52761,155690,Fungi
52762,155697,Fungi
52763,155707,Fungi
52764,155723,Fungi
52765,155724,Fungi
52766,155725,Fungi
52767,155726,Fungi
52768,155730,Fungi
52769,155731,Fungi
52770,155732,Fungi
52771,155733,Fungi
52772,155736,Fungi
52773,155737,Fungi
52774,155738,Fungi
52775,155739,Fungi
52776,155752,Fungi
52777,155753,Fungi
52778,155774,Fungi
52779,155775,Fungi
52780,155782,Fungi
52781,155783,Fungi
52782,155784,Fungi
52783,155785,Fungi
52784,155788,Fungi
52785,155789,Fungi
52786,155790,Fungi
52787,155791,Fungi
52788,155792,Fungi
52789,155793,Fungi
52790,155797,Fungi
52791,155798,Fungi
52792,155804,Fungi
52793,155805,Fungi
52794,155806,Fungi
52795,155807,Fungi
52796,155808,Fungi
52797,155809,Fungi
52798,155812,Fungi
52799,155814,Fungi
52800,155819,Fungi
52801,155823,Fungi
52802,155824,Fungi
52803,155831,Fungi
52804,155832,Fungi
52805,155833,Fungi
52806,155843,Fungi
52807,155847,Fungi
52808,155851,Fungi
52809,155852,Fungi
52810,155853,Fungi
52811,155854,Fungi
52812,155855,Fungi
52813,155861,Fungi
52814,155864,Fungi
52815,155867,Fungi
52816,155870,Fungi
52817,155871,Fungi
52818,155891,Fungi
52819,155892,Fungi
52820,155893,Fungi
52821,155895,Fungi
52822,155896,Fungi
52823,155902,Fungi
52824,155903,Fungi
52825,155904,Fungi
52826,155905,Fungi
52827,155906,Fungi
52828,155907,Fungi
52829,155909,Fungi
52830,155910,Fungi
52831,155914,Fungi
52832,155915,Fungi
52833,155916,Fungi
52834,155917,Fungi
52835,155922,Fungi
52836,155923,Fungi
52837,155924,Fungi
52838,155930,Fungi
52839,155936,Fungi
52840,155937,Fungi
52841,155941,Fungi
52842,155948,Fungi
52843,155949,Fungi
52844,155950,Fungi
52845,155952,Fungi
52846,155954,Fungi
52847,155987,Fungi
52848,155995,Fungi
52849,155996,Fungi
52850,155998,Fungi
52851,155999,Fungi
52852,156001,Fungi
52853,156007,Fungi
52854,156008,Fungi
52855,156015,Fungi
52856,156019,Fungi
52857,156020,Fungi
52858,156021,Fungi
52859,156032,Fungi
52860,156033,Fungi
52861,156034,Fungi
52862,156039,Fungi
52863,156043,Fungi
52864,156053,Fungi
52865,156054,Fungi
52866,156063,Fungi
52867,156066,Fungi
52868,156070,Fungi
52869,156071,Fungi
52870,156073,Fungi
52871,156074,Fungi
52872,156087,Fungi
52873,156094,Fungi
52874,156100,Fungi
52875,156101,Fungi
52876,156103,Fungi
52877,156108,Fungi
52878,156109,Fungi
52879,156115,Fungi
52880,156116,Fungi
52881,156124,Fungi
52882,156125,Fungi
52883,156126,Fungi
52884,156127,Fungi
52885,156128,Fungi
52886,156129,Fungi
52887,156130,Fungi
52888,156131,Fungi
52889,156132,Fungi
52890,156133,Fungi
52891,156134,Fungi
52892,156135,Fungi
52893,156136,Fungi
52894,156137,Fungi
52895,156138,Fungi
52896,156139,Fungi
52897,156171,Fungi
52898,156172,Fungi
52899,156177,Fungi
52900,156178,Fungi
52901,156179,Fungi
52902,156180,Fungi
52903,156181,Fungi
52904,156182,Fungi
52905,156183,Fungi
52906,156185,Fungi
52907,156186,Fungi
52908,156187,Fungi
52909,156194,Fungi
52910,156195,Fungi
52911,156198,Fungi
52912,156199,Fungi
52913,156200,Fungi
52914,156201,Fungi
52915,156202,Fungi
52916,156203,Fungi
52917,156204,Fungi
52918,156205,Fungi
52919,156227,Fungi
52920,156228,Fungi
52921,156232,Fungi
52922,156233,Fungi
52923,156234,Fungi
52924,156236,Fungi
52925,156245,Fungi
52926,156246,Fungi
52927,156247,Fungi
52928,156260,Fungi
52929,156261,Fungi
52930,156263,Fungi
52931,156264,Fungi
52932,156272,Fungi
52933,156273,Fungi
52934,156277,Fungi
52935,156283,Fungi
52936,156284,Fungi
52937,156293,Fungi
52938,156294,Fungi
52939,156295,Fungi
52940,156296,Fungi
52941,156304,Fungi
52942,156309,Fungi
52943,156310,Fungi
52944,156311,Fungi
52945,156312,Fungi
52946,156313,Fungi
52947,156314,Fungi
52948,156315,Fungi
52949,156316,Fungi
52950,156332,Fungi
52951,156333,Fungi
52952,156334,Fungi
52953,156342,Fungi
52954,156343,Fungi
52955,156344,Fungi
52956,156345,Fungi
52957,156348,Fungi
52958,156349,Fungi
52959,156350,Fungi
52960,156351,Fungi
52961,156352,Fungi
52962,156357,Fungi
52963,156358,Fungi
52964,156359,Fungi
52965,156360,Fungi
52966,156363,Fungi
52967,156364,Fungi
52968,156368,Fungi
52969,156370,Fungi
52970,156376,Fungi
52971,156377,Fungi
52972,156378,Fungi
52973,156379,Fungi
52974,156380,Fungi
52975,156381,Fungi
52976,156398,Fungi
52977,156399,Fungi
52978,156400,Fungi
52979,156405,Fungi
52980,156406,Fungi
52981,156411,Fungi
52982,156412,Fungi
52983,156413,Fungi
52984,156414,Fungi
52985,156415,Fungi
52986,156416,Fungi
52987,156417,Fungi
52988,156418,Fungi
52989,156423,Fungi
52990,156424,Fungi
52991,156425,Fungi
52992,156431,Fungi
52993,156432,Fungi
52994,156433,Fungi
52995,156434,Fungi
52996,156435,Fungi
52997,156436,Fungi
52998,156437,Fungi
52999,156438,Fungi
53000,156439,Fungi
53001,156443,Fungi
53002,156444,Fungi
53003,156445,Fungi
53004,156446,Fungi
53005,156447,Fungi
53006,156448,Fungi
53007,156453,Fungi
53008,156454,Fungi
53009,156455,Fungi
53010,156456,Fungi
53011,156457,Fungi
53012,156458,Fungi
53013,156459,Fungi
53014,156462,Fungi
53015,156463,Fungi
53016,156464,Fungi
53017,156466,Fungi
53018,156469,Fungi
53019,156471,Fungi
53020,156472,Fungi
53021,156473,Fungi
53022,156474,Fungi
53023,156475,Fungi
53024,156481,Fungi
53025,156484,Fungi
53026,156485,Fungi
53027,156486,Fungi
53028,156487,Fungi
53029,156489,NotFungi
53030,156496,Fungi
53031,156516,Fungi
53032,156517,Fungi
53033,156518,Fungi
53034,156530,Fungi
53035,156531,Fungi
53036,156532,Fungi
53037,156533,Fungi
53038,156538,Fungi
53039,156539,Fungi
53040,156547,Fungi
53041,156548,Fungi
53042,156549,Fungi
53043,156551,Fungi
53044,156552,Fungi
53045,156553,Fungi
53046,156554,Fungi
53047,156555,Fungi
53048,156557,Fungi
53049,156569,Fungi
53050,156570,Fungi
53051,156571,Fungi
53052,156572,Fungi
53053,156573,Fungi
53054,156576,Fungi
53055,156577,Fungi
53056,156578,Fungi
53057,156579,Fungi
53058,156580,Fungi
53059,156581,Fungi
53060,156582,Fungi
53061,156583,Fungi
53062,156588,Fungi
53063,156589,Fungi
53064,156590,Fungi
53065,156593,Fungi
53066,156594,Fungi
53067,156598,Fungi
53068,156599,Fungi
53069,156608,Fungi
53070,156609,Fungi
53071,156610,Fungi
53072,156618,Fungi
53073,156620,Fungi
53074,156621,Fungi
53075,156623,Fungi
53076,156624,Fungi
53077,156625,Fungi
53078,156626,Fungi
53079,156627,Fungi
53080,156628,Fungi
53081,156630,Fungi
53082,156632,Fungi
53083,156633,Fungi
53084,156634,Fungi
53085,156635,Fungi
53086,156637,Fungi
53087,156638,Fungi
53088,156639,Fungi
53089,156640,Fungi
53090,156641,Fungi
53091,156642,Fungi
53092,156643,Fungi
53093,156653,Fungi
53094,156663,Fungi
53095,156664,Fungi
53096,156665,Fungi
53097,156666,Fungi
53098,156668,Fungi
53099,156673,Fungi
53100,156674,Fungi
53101,156676,Fungi
53102,156677,Fungi
53103,156678,Fungi
53104,156692,Fungi
53105,156693,Fungi
53106,156694,Fungi
53107,156695,Fungi
53108,156696,Fungi
53109,156711,Fungi
53110,156712,Fungi
53111,156713,Fungi
53112,156720,Fungi
53113,156721,Fungi
53114,156722,Fungi
53115,156723,Fungi
53116,156725,Fungi
53117,156726,Fungi
53118,156727,Fungi
53119,156728,Fungi
53120,156729,Fungi
53121,156732,Fungi
53122,156733,Fungi
53123,156750,Fungi
53124,156751,Fungi
53125,156758,Fungi
53126,156759,Fungi
53127,156760,Fungi
53128,156763,Fungi
53129,156775,Fungi
53130,156778,Fungi
53131,156779,Fungi
53132,156780,Fungi
53133,156781,Fungi
53134,156782,Fungi
53135,156783,Fungi
53136,156784,Fungi
53137,156785,Fungi
53138,156824,Fungi
53139,156825,Fungi
53140,156828,Fungi
53141,156829,Fungi
53142,156830,Fungi
53143,156831,Fungi
53144,156832,Fungi
53145,156833,Fungi
53146,156834,Fungi
53147,156835,Fungi
53148,156836,Fungi
53149,156842,Fungi
53150,156850,Fungi
53151,156863,Fungi
53152,156864,Fungi
53153,156865,Fungi
53154,156868,Fungi
53155,156869,Fungi
53156,156870,Fungi
53157,156871,Fungi
53158,156872,Fungi
53159,156873,Fungi
53160,156874,Fungi
53161,156877,Fungi
53162,156886,Fungi
53163,156887,Fungi
53164,156894,Fungi
53165,156895,Fungi
53166,156906,Fungi
53167,156907,Fungi
53168,156908,Fungi
53169,156909,Fungi
53170,156911,Fungi
53171,156912,Fungi
53172,156913,Fungi
53173,156914,Fungi
53174,156915,Fungi
53175,156918,Fungi
53176,156919,Fungi
53177,156920,Fungi
53178,156921,Fungi
53179,156922,Fungi
53180,156923,Fungi
53181,156927,Fungi
53182,156928,Fungi
53183,156929,Fungi
53184,156930,Fungi
53185,156934,Fungi
53186,156935,Fungi
53187,156936,Fungi
53188,156937,Fungi
53189,156938,Fungi
53190,156939,Fungi
53191,156952,Fungi
53192,156953,Fungi
53193,156954,Fungi
53194,156955,Fungi
53195,156956,Fungi
53196,156962,Fungi
53197,156964,Fungi
53198,156968,Fungi
53199,156969,Fungi
53200,156970,Fungi
53201,156973,Fungi
53202,156974,Fungi
53203,156975,Fungi
53204,156977,Fungi
53205,156978,Fungi
53206,156979,Fungi
53207,156982,Fungi
53208,156983,Fungi
53209,156984,Fungi
53210,156985,Fungi
53211,157007,Fungi
53212,157008,Fungi
53213,157014,Fungi
53214,157015,Fungi
53215,157016,Fungi
53216,157021,Fungi
53217,157022,Fungi
53218,157023,Fungi
53219,157024,Fungi
53220,157025,Fungi
53221,157029,Fungi
53222,157030,Fungi
53223,157031,Fungi
53224,157032,Fungi
53225,157033,Fungi
53226,157041,Fungi
53227,157042,Fungi
53228,157043,Fungi
53229,157044,Fungi
53230,157045,Fungi
53231,157046,Fungi
53232,157047,Fungi
53233,157053,Fungi
53234,157057,Fungi
53235,157058,Fungi
53236,157059,Fungi
53237,157060,Fungi
53238,157061,Fungi
53239,157062,Fungi
53240,157088,Fungi
53241,157089,Fungi
53242,157090,Fungi
53243,157091,Fungi
53244,157097,Fungi
53245,157098,Fungi
53246,157102,Fungi
53247,157103,Fungi
53248,157104,Fungi
53249,157105,Fungi
53250,157116,Fungi
53251,157117,Fungi
53252,157118,Fungi
53253,157119,Fungi
53254,157123,Fungi
53255,157124,Fungi
53256,157125,Fungi
53257,157131,Fungi
53258,157132,Fungi
53259,157138,Fungi
53260,157139,Fungi
53261,157142,Fungi
53262,157143,Fungi
53263,157144,NotFungi
53264,157146,Fungi
53265,157147,Fungi
53266,157152,Fungi
53267,157153,Fungi
53268,157156,Fungi
53269,157160,Fungi
53270,157174,Fungi
53271,157175,Fungi
53272,157176,Fungi
53273,157177,Fungi
53274,157178,Fungi
53275,157179,Fungi
53276,157180,Fungi
53277,157189,Fungi
53278,157190,Fungi
53279,157199,Fungi
53280,157201,Fungi
53281,157202,Fungi
53282,157210,Fungi
53283,157211,Fungi
53284,157217,Fungi
53285,157218,Fungi
53286,157219,Fungi
53287,157220,Fungi
53288,157221,Fungi
53289,157225,Fungi
53290,157226,Fungi
53291,157227,Fungi
53292,157228,Fungi
53293,157229,Fungi
53294,157230,Fungi
53295,157231,Fungi
53296,157235,Fungi
53297,157236,Fungi
53298,157237,Fungi
53299,157238,Fungi
53300,157239,Fungi
53301,157240,Fungi
53302,157241,Fungi
53303,157242,Fungi
53304,157259,Fungi
53305,157260,Fungi
53306,157261,Fungi
53307,157267,Fungi
53308,157270,Fungi
53309,157277,Fungi
53310,157278,Fungi
53311,157280,Fungi
53312,157281,Fungi
53313,157282,Fungi
53314,157292,Fungi
53315,157293,Fungi
53316,157294,Fungi
53317,157295,Fungi
53318,157300,Fungi
53319,157302,Fungi
53320,157303,Fungi
53321,157304,Fungi
53322,157305,Fungi
53323,157306,Fungi
53324,157307,Fungi
53325,157308,Fungi
53326,157310,Fungi
53327,157311,Fungi
53328,157312,Fungi
53329,157313,Fungi
53330,157314,Fungi
53331,157315,Fungi
53332,157316,Fungi
53333,157317,Fungi
53334,157318,Fungi
53335,157321,Fungi
53336,157323,Fungi
53337,157324,Fungi
53338,157325,Fungi
53339,157330,Fungi
53340,157331,Fungi
53341,157332,Fungi
53342,157333,Fungi
53343,157334,Fungi
53344,157336,Fungi
53345,157337,Fungi
53346,157348,Fungi
53347,157349,Fungi
53348,157351,Fungi
53349,157352,Fungi
53350,157353,Fungi
53351,157354,Fungi
53352,157355,Fungi
53353,157359,Fungi
53354,157360,Fungi
53355,157362,Fungi
53356,157363,Fungi
53357,157364,Fungi
53358,157370,Fungi
53359,157381,Fungi
53360,157382,NotFungi
53361,157383,Fungi
53362,157385,Fungi
53363,157386,Fungi
53364,157387,Fungi
53365,157391,Fungi
53366,157392,Fungi
53367,157393,Fungi
53368,157394,Fungi
53369,157395,Fungi
53370,157398,Fungi
53371,157399,Fungi
53372,157405,Fungi
53373,157406,Fungi
53374,157407,Fungi
53375,157410,Fungi
53376,157411,Fungi
53377,157412,Fungi
53378,157413,Fungi
53379,157417,Fungi
53380,157424,Fungi
53381,157430,Fungi
53382,157431,Fungi
53383,157432,Fungi
53384,157433,Fungi
53385,157434,Fungi
53386,157435,Fungi
53387,157436,Fungi
53388,157448,Fungi
53389,157449,Fungi
53390,157450,Fungi
53391,157451,Fungi
53392,157452,Fungi
53393,157453,Fungi
53394,157464,Fungi
53395,157465,NotFungi
53396,157466,Fungi
53397,157467,Fungi
53398,157470,Fungi
53399,157471,Fungi
53400,157475,Fungi
53401,157476,Fungi
53402,157477,Fungi
53403,157478,Fungi
53404,157479,Fungi
53405,157487,Fungi
53406,157488,Fungi
53407,157489,Fungi
53408,157490,Fungi
53409,157499,Fungi
53410,157505,Fungi
53411,157506,Fungi
53412,157507,Fungi
53413,157509,Fungi
53414,157510,Fungi
53415,157511,Fungi
53416,157513,Fungi
53417,157514,Fungi
53418,157537,Fungi
53419,157541,Fungi
53420,157542,Fungi
53421,157543,Fungi
53422,157544,Fungi
53423,157545,Fungi
53424,157546,Fungi
53425,157547,Fungi
53426,157558,Fungi
53427,157559,Fungi
53428,157560,Fungi
53429,157561,Fungi
53430,157563,Fungi
53431,157564,Fungi
53432,157567,Fungi
53433,157568,Fungi
53434,157574,Fungi
53435,157592,Fungi
53436,157593,Fungi
53437,157594,Fungi
53438,157595,Fungi
53439,157597,Fungi
53440,157614,Fungi
53441,157615,Fungi
53442,157621,Fungi
53443,157622,Fungi
53444,157623,Fungi
53445,157624,Fungi
53446,157629,Fungi
53447,157630,Fungi
53448,157631,Fungi
53449,157632,Fungi
53450,157640,Fungi
53451,157641,Fungi
53452,157644,Fungi
53453,157645,Fungi
53454,157659,Fungi
53455,157660,Fungi
53456,157661,Fungi
53457,157662,Fungi
53458,157675,Fungi
53459,157676,Fungi
53460,157677,Fungi
53461,157680,Fungi
53462,157681,Fungi
53463,157682,Fungi
53464,157683,Fungi
53465,157684,Fungi
53466,157695,Fungi
53467,157696,Fungi
53468,157700,Fungi
53469,157701,Fungi
53470,157702,Fungi
53471,157703,Fungi
53472,157704,Fungi
53473,157705,Fungi
53474,157706,Fungi
53475,157708,Fungi
53476,157712,Fungi
53477,157713,Fungi
53478,157714,Fungi
53479,157715,Fungi
53480,157716,Fungi
53481,157722,Fungi
53482,157727,Fungi
53483,157729,Fungi
53484,157735,Fungi
53485,157736,Fungi
53486,157737,Fungi
53487,157738,Fungi
53488,157739,Fungi
53489,157740,Fungi
53490,157741,Fungi
53491,157742,Fungi
53492,157743,Fungi
53493,157744,Fungi
53494,157745,Fungi
53495,157746,Fungi
53496,157747,Fungi
53497,157748,Fungi
53498,157749,Fungi
53499,157750,Fungi
53500,157751,Fungi
53501,157752,Fungi
53502,157765,Fungi
53503,157766,Fungi
53504,157767,Fungi
53505,157768,Fungi
53506,157770,Fungi
53507,157771,Fungi
53508,157792,Fungi
53509,157808,Fungi
53510,157809,Fungi
